Madeline Johnstone
Tora Rannic
Alexis Kelly
Ibolya Szigety
Oguz Kasza
Alfred Wallace
Bobbie Place
Kont Gáll
Artur Johnstone
Ch'Kara Abarsha
Rosa Noakes
Monica Harvell
Ed Barreto
Kodon Vollox
Laurie McKay
Imre Hofman
Kadi Edronh
Armand Gáll
Brooke Dickson
Beth Gray
Hope Milne
Bora Sándor
Norbert Balog
Jennifer Jackson
Alberta Gray
Joe Orr
Riley Mitchell
Isengar Took-Took
Anita Simon
Bilbo Goold
Demi Scott
Kehla Rul
Baillie Kerr
Habaccuc Burrowes
Adelbert Lackó
Géza Németh
Emily Nunez
Berylla Brandybuck
Martyna Stevenson
Virag Salai
R'Sira Jorn
Shelly Lawson
M'Kara Klasq
M'kota Neygebh
Juliette Murray
Odovacar Sackville-Baggins
Robinia Longhole
Mungo Greenhand
Maria Henson
Hamfast Rumble
Ozséb Péter
Korus Ozhpri
Nikoletta Sinku
Zajzon Fazakas
Dawid Martin
Halfred Twofoot
Ronnie Duncan
John Clark
Raymond Jones
Lehel Cakó
Jessamine Mugwort
Gregory Marcus
Abaran Huron
Peter Riggs
Roza Szöllössi
Melba Boffin
Tracy Reyes
Bercilac Chubb-Baggins
Ibolya Szabó
David Black
Fatima Brownlock
David Fritz
Poldi Weöres
Ashlyn MacDonald
Tom Wright
Folco Longhole
Vencel Gyarmaty
Mary Rosario
Viktor Sultész
Tava Bolloch
Columbus Whitfoot
Krisa Kufey
Duncan Moore
Theresa Randall
Bilbo Boffin
Kende Zsinkó
Brian Bryant
J'Gira Kotzher
Semolina Labingi
Adjur Renjar
Willie Clark
Fulvus Noakes
W'Morka Galann
Melanie Wolfe
Frici Kun
Millie Mitchell
Will Findlay
Hazel Beggs
L'Kahli Tharaxes
Jake Maclean
Roza Szöllôs
Bonnie Bullard
Evan Inagh
Nancy Harper
Toby Underhill
András Takács
Hildigard Chubb
Lily Baggins
Torin Macleod
K'leela Cultuic
Adél Orbán
Reuben Hill
Alex McLean
Ruby Gamgee
Juanita Bonilla
Yusuf Moore
Jon Lewis
Daniel Martinez
Klynn Mergh
Donnamira Goodchild
Harry McIntyre
Sandy Wigley
Linda Headstrong
Gary Pierce
Daisy Burrowes
Tomasz Craig
Bildad Took-Took
Catriona King
Shelly Frederick
Haiduc Rumble
Jemima Brockhouse
Barry Scott
Esmeralda Tûk
J'Lestor Restok
Duenna Boffin
Finley Jamieson
Barbara Hoffman
D'Rura Rinn
Cintia Petheô
Marót Benczik
Marla Gonzales
Elek Márkus
Vernon Eason
G'Maltzak Korat
Csaba Szöllôsy
Tzigane Fazekas
Howard Grier
Josephine McDade
Linda Le
Pahash Edronh
Kahla Limmrii
Lois Lollis
Neive Brown
Ch'Mira Karat
Murdo Wallace
Dorina Gölöncsér
M'Syna Targesh
Travis Gibson
Lursa K'Tal
Myricoorish Gerô
D'Vekma Rulek
Reginard Proudfoot
Maja Christie
Kornan T'lak
Rachel Moore
Christina Jones
Lewis Taylor
May Findlay
Primula Gammidge
Sherri Mackie
Johnny Marshall
Tara Stevenson
Kelt Rejac
Roddy White
Huraga Quark
Ruben Macleod
Ian Robinson
Lucille Leake
Daisy Watt
Carlos Snyder
Nairn Watt
Lukara Gavicx
Tomas White
Zombor Szûcs
Bildad Grubb
Chilimanzar Maggot
Lena Williams
Malva Sandheaver
Belladonna Oldbuck
Kende Szölôs
Cosimo Button
Daisy Baggins
Matthew Broman
D'Kara Mnetic
Márió Pálffi
Franciska Gyarmathi
Rorg Khard
Primrose Diggle
Alanna Mitchell
Shovak Surgh
Korras Rovashi
Mira Mogh
Evan G'Iogh
Cornelia Gawkroger
Akhil Mergh
Benedek Zsinkó
Peyton Gordon
Kund Bagy
Nikolett Magyar
Cerdic Sandheaver
Ch'Mara Korat
Goldilocks Goodbody
Upor Bán
Lotho Roper
Ellie-louise McKenzie
Juliska Gyôrfi
Theobald Bolger
Kian Zulor
Ernesztina Kecskés
Rendor Simka
Izabella Várady
Maglus Kaneida
William Anderson
Barry Kennedy
B'Grena Kargon
Bod Kertész
R'Mira Zulor
Zerind Györffi
Keled Salamon
Amalda Lightfoot
Terry Folmar
Elfstan Gawkroger
Patricia Reece
Kat Majer
Katarina Bence
Arwen Forbes
Katalin Áts
Fulvus Twofoot
Milo Goodchild
Briffo Sackville
Cristina Leung
Armand Makai
Gilly Diggle
Pedro Sanger
Malachy Paterson
Pahash Tichar
Daisy Oldbuck
Mackenzie Duncan
Sandra Adams
Belinda Button
L'Kahli Xypeni
Kasey Crawford
Rihanna Forbes
Madoc Galbassi
Sayba Gowr
Faye Bruce
Leanne Franklin
Mildred Akins
Jamie Jones
Halle Thompson
Kinga Csontos
Ralph Byard
Patrícia Szarka
Belba Zaragamba
Anthony Harris
Veronica Baker
Ábel Balogh
Ronald Haun
Lazar Kuruc
Melba Bolger-Baggins
Liza Lakatos
Regõ Kôváry
Norbert Szigeti
Farkas Szakáts
Primula Lightfoot
Isaac Murphy
Charley Jones
Macey Taylor
McKenzie Allan
Isembold Goodchild
Jorja Findlay
Mónika Taar
John McKay
David Markham
Kev Kodash
Sophia Christie
Mateusz Douglas
Cheryl Giblin
Arlo Docherty
Kirsten Hunter
Margon Jarov
Sandy McDonald
Logan Anderson
Eszter Csikós
Meneaduc Baggins
Basso Button
Oliwier Cameron
Dominik Graham
Asphodel Lothran
Rose Clayhanger
Raymond Johnstone
Tamás Danka
Alanna Ritchie
Kitara Mogodush
Bertha Pettie
Kurrivis Kultan
L'Kori Roc
Sebo Laczkó
Joseph Ebert
Nona Kruge
Kody McKenzie
Mohammad MacDonald
Cedivar Clayhanger
Kobalt Abarsha
Tomacca Burrows
Nikoletta Pusztay
Primula Gawkroger
Alfrida Proudfoot
K'tan Elas
Reli Karat
Etel Makkay
Diamanda Gawkroger
Tava Kone
Cailean Douglas
Criselda Schmitz
Rebecca Sutherland
Aran Thomson
J'Eval Kerpach
Rodek Formorax
N'Hussa Horon
Danyl Martin
Mek Levass
Lloyd Lopez
Jill Douglas
Savanna Burrows
Steven Cameron
Korna T'lak
Terry Mast
Dóra Szepesy
Arnoldo Chipps
Tanta Longhole
Ruairi Allan
B'Mira Nivalli
Regina Révész
Lisa Vargo
Arabella Chubb
Faramond Banks
Szabolcs Vigh
Kreg Rajuc
Gormadoc Mugwort
Marc Findlay
Liza Boross
Lily Galbassi
Carson Douglas
Saul Forbes
Emily Maclean
Nellie Green
Evacska Páll
Kev Toral
Dora Grubb
Bobby Maddox
Cole Grant
Tanta Lothran
Donald McCullar
Ceredic Zaragamba
Marton Saági
Marcel Fleming
Varsàny Sándor
Madoc Took-Took
Gorhendad Goldworthy
Jessamine Galbassi
Bettina Pintér
Marcho Noakes
Jago Labingi
Lukas Docherty
Khidri Rovashi
L'Kara Neygebh
Diamanda Twofoot
Gerda Goodchild
Andi Crawford
Maciej Fraser
Cormac Black
Joan Dublin
Angghal Ilonari
Mungo Brown
M'Gara Zinlass
Melissa Roper
Pimpernel Galbassi
Ármin Ferenc
Linda Shaffer
Ugor Szép
Hildibrand Goold
W'Kara Gura
Kayley Fraser
Eloise Duncan
Hilda Tûk
Leigh Wilson
Brad Mitchell
Kerla Linzor
Leyton Johnston
Berylla Boffin
Charles Smith
Skye Cunningham
Imogen Millar
Abaran Mentori
Alice Munro
Elvera Crowe
Adele McIntyre
Balbo Button
Ellal Regoric
Elliott Grant
Brodie McKay
Pimpernel Noakes
Mária Ferenc
Harriet Smith
Darren Scott
Izabella Donko
Kahli Torg
Liam MacDonald
Ferumbras Labingi
Gorrod Mogodush
Prima Sackville-Baggins
Lucas Murray
Peggy Jorgensen
Iolo Brownlock
Ch'Raqa Fulmori
Etilka Majer
Dale Rosales
Prima Baggins
Olo Banks
Laura Albert
Hayley McGregor
Kerry Sandoval
Ch'pok Fulmori
Katogh Drexa
Antal Czakó
Dalma Sebeök
Victoria Milne
Mimosa Tunnelly
Sam Paterson
Kyle MacDonald
Grossman Brockhouse
Conlan Thompson
Reegan Gray
K'Kehla Kanff
Cecile Hayes
Gizi Illés
Marcus Smallburrow
Vixis Formorax
Grimalda Brown
Mónika Német
Róbert Seres
Gorbadoc Lightfoot
Darda Zsinkó
Mary Powell
Bendegúz Vadász
Nicolas Hughes
G'Eneth Noj
Selina Gamgee
Donnamira Whitfoot
Goldilocks Puddifoot
Primula Underhill
Maggie Stinson
Anya Jamieson
Moro Maggot
Kuri Rulek
Brandon May
Briffo Whitfoot
Cain Shaw
Enen Restagh
Sára Tolnay
Eric Bailey
Andi White
Csaba Kalmár
Abdullah Reid
Bosco Took-Took
Lavinia Whitfoot
Fortinbras Took-Took
Baela Urussig
Tre'gok T'lak
Miles Thomson
Meriadoc Brockhouse
Oguz Lôrincz
Bryan Miller
Ruth Willett
L'Tava Quarn
Arabella Sackville
Halle Jamieson
Nancsi Szakály
Wendell Anderson
Gundobad Brown
Torak Nessarc
Kallaor Korrd
Samuka Pusztai
Fastolph Longhole
Barbara Kántor
Bertuska Gyarmaty
Estella Lothran
Michael Siegel
K'tal Lorexen
Tess Reid
Pablo Campos
Bura Tichar
Tétény Szepesi
Kate White
Mátyás Smidt
Marót Majer
Vivien Lévay
Leskit Pallara
Miller Russell
Lamorac Brandagamba
Borka Ferenczy
Adelbert Labingi
Juliette Millar
Hildibrand Goold
W'Vixis Axenni
Robert Ortiz
Mary Graham
W'Kara Zinlass
Demi-lee McGregor
Lisa Tobin
Martuska Gergely
Gloriana Goodchild
Gyurka Vöröss
Hassan Wright
Vanda Kôvári
Teca Berecz
Holman Clayhanger
Kurrivis Helvari
Dana Smith
Firenze Forgáts
Ferike Fazekas
Ellis Reid
R'Kara Kahnrah
Kris Inagh
Goodwill Gawkroger
Amalda Fairbairn
Mat Lightfoot
J'Hussa Simparri
Zizi Makai
Csombor Tolnai
G'Maltzak Ardaka
Zsa-zsa Koncz
B'ijik Kiosan
Rufus Whitfoot
Shirley Faulkner
Kelly Richard
David Workman
Annie Eaton
Arabella Tunnelly
Helen Larocco
Robert Finley
L'Valkra Rajuc
Belinda Gammidge
Krouton Zulor
Pamela Picou
Olivér Szôllôsi
Derrick Edge
Gracie Grant
Ubul Szekeres
Poppy Donaldson
Luke McGregor
K'Ellal Vrag
Jane North
Ka'As Badich
Margo Csorba
Hector McKenzie
Edward Greenwood
Nahand Took-Took
Ruaraidh Macleod
Krala Kellein
Arthur McGinty
Annamária Bakos
Robert Ritchie
Greva Limur
Tolman Gawkroger
Michael Levesque
Leroy Hodges
Medárd Thury
M'Kola Rulek
Jasmine Whitfoot
Nina Puddifoot
Liza Berényi
Nancsi Erdei
Atilla Schmidt
Isabel Sears
Abbie Thomson
Hazel Fasano
Róbert Pálffi
Elanor Burrows
Pentele Szölôsy
Cameron Adams
Krenn Furstig
Kristy Lagunas
Simone Jennette
Bella Munro
Noah Reid
Luca Burns
Millie Hamilton
Ami Donaldson
Tas Sultész
W'Mira Treth
Rebeka Gaál
Belisarius Tûk
Prisca Brandagamba
Ra'Ta Vollox
Sonny Muir
Seredic Labingi
D'Vixis Kaneida
Michael Hare
Gary Slaton
Kagga Emara
Frankie Cunningham
Flóra Kardos
Linda Russell
Margo Szarka
Zizi Németh
Annamária Gölöncsér
Dennis Hummel
Grala Zu'ud
Teigan Milne
Hugo Sandheaver
Zsofia Takácz
Lél Csordás
Larry Howell
Lisa Moore
Rachel Pruden
Salvia Took-Took
Frodo Sackville-Baggins
Lori Godsey
Glenn Walker
Laila Anderson
D'Leyra Cultuic
Tarján Gombos
Belinda Bolger
Fodor Polgár
Gilly Took-Brandybuck
Rebecca Bess
Kian Koru
M'Syna Fulmori
Melba Zaragamba
Fatima Bunce
Pervinca Burrowes
Eliza Miller
Rez Török
Emily Steward
Malika Gyenis
W'Mira Mortran
Hending Banks
Hallie Campbell
Aimee-leigh Mackenzie
Brandon Rhodes
Joseph Seymour
Ferdinand Longhole
Maskan Qarmduct
Adolfo Croteau
Lydia Sutherland
Barbara Flowers
Goldilocks Diggle
Kund Havasi
Ellis Donaldson
Lily Noakes
Barbara Lovász
Jucika Komáromi
Ralph Macias
Cornelia Galbassi
Sebo Lukáts
Togo Banks
Seth Maclean
Déagol Took-Took
Szonja Sáry
Laurence McDonald
William Jones
Jodi Macleod
Chris Shaw
Malcolm Dickson
G'Eneth K'mpec
Réka Sallay
Wiktor Gordon
Shovak Araxa
Roxy Thompson
Asphodel Brownlock
N'Kehla Limmrii
Gyuszi Sallai
Bryce Donaldson
Kagran Zanis
Lantos Bodnár
Dina Gamgee
Kate Muir
Gilly Sandyman
Aydin Duncan
Mikey Black
Bungo Chubb
D'Kara Formorax
Martin Shaw
Bertuska Szepessy
K'mpec Noj
Moro Boffin
N'Mira Messesh
Rihanna Taylor
Irenke Széll
Hugo Williams
Jess Scott
Ronan Watt
Tóbias Clayhanger
Crispus Sackville
Candy William
Earl Erdman
Judit Soós
M'Luka Agan
W'Mira Kardis
Luka K'Tal
Gundolpho Gammidge
Fatima Watson
Shaun Wallace
Vicuska Rátz
Amanda Took-Took
Horace Furman
Dorika Szél
László Gelencsér
L'Valkra Zanis
Eve Sutherland
Lewis Thompson
Cosimo Took-Brandybuck
K'ven Kenka
Samuka Antall
Alisha Boyle
Tamzin Hay
Ailsa Hughes
Sarika Demeter
Robi Weress
Baillie Shaw
Lukacs László
Karen Woolery
Laurence Moore
Tony McKenzie
Kelly Bergman
Hamza Davidson
Flambard Brockhouse
Charles McIntyre
Lily Bracegirdle
Valkra Mivoloss
Matthew Craig
Justin Jamieson
Isembold Chubb
Isumbras Took-Brandybuck
Adony Söröss
J'Rena Velai
Bildad Gammidge
Blanco Brockhouse
Angelica Brandybuck
Toby Lightfoot
Treszka Kardos
Konli Ozhpri
Elaine Pierson
Margo Szûts
Sheryl Hogg
Christian Docherty
Adelbert Button
Haiduc Diggle
D'Lora Quark
Mirren Young
Abigail Cameron
Nina Sandheaver
Evie Simpson
Rodney Beard
Kotkhe Bolloch
Dukath Kaas
Dora Nivalli
Drex Chang
James York
Balázs Szöllôsy
Tom Zaragamba
Dezhe Kordem
Anasztaizia Siposs
Francis Bryant
Lauren Macleod
Rhoda Lightfoot
Ryna Quarn
Helen McGraw
Elizabet Tarr
Gyula Berki
Diana Wheeler
Bora Oláh
Zsanett Saághy
Abdullah Stewart
L'Kori Noggra
Patrícia Kurucz
Frici Kállay
Steven Moreno
Farrah Boyle
Richard Brenner
John Moran
Francisco Goodwin
Lestav Daa'maq
Nancy Martz
Erika Budai
Hanna Sági
M'Sira SepIch
J'Eval Gorkon
Deborah Read
Bodi Thury
Tyson Journey
Veronika Györfi
Dora Gorv
Xander Duncan
Melissa Gaukrogers
Bladud Chubb
Aaliyah Kelly
Drew Hughes
Roka Mivoloss
Gabriel Walmsley
Ryley Williamson
Rorimac Maggot
Samuka Vig
Arabella Bolger
Emmanuel Reilly
Esmeralda Hogpen
Ja'rod Zantir
Terry Smallwood
Celendine Brown
Diamond Button
James Ferrell
Margon Toragh
McKenzie Wilson
Erzsok Kuncz
Ka'ar Rannuf
Merimac Lothran
Ilberic Burrows
Lukara Graf
Erzsok Bányay
Leonila Scott
Lucia Brown
Keith Thompson
Bercilac Goodbody
Mona Reaves
Olivér Benkö
T'Sira Valaxar
Mary Graham
Jeremy Thompson
M'kota Rulek
Kaplony Simko
Valkris Mnemon
Shona Christie
Ktala Simpalla
Elias Milne
Polo Gammidge
Koryo G'Iogh
Wilibald Brandagamba
Valkra Anag
Mira Riskal
Kalman Bartha
Ranugad Mugwort
Melinda Budai
W'Lika Antaak
Goldilocks Hayward
W'Stihla Kerpach
Ompoly Szôllôssi
Zsuzsanna Imre
Paliki Mezey
B'etor Mortran
Shenara Toral
K'jarg Axenni
Arthur Baines
Dean Cameron
Ashley Walker
Kirstin White
Jolan Sáry
Bertalan Pintér
Juan Pena
Francis Espinoza
Primrose Bolger-Baggins
Sigismond Rumble
Saradoc Burrows
G'Eneth Targesh
K'trelan Rustazh
Fulvus Took-Took
Nusi Soltész
Bellisima Clayhanger
Lukas Forbes
Tas Ambrus
Ra'Ta Kanff
Saul Allan
Rokis Semparri
Markos Gyarmaty
Pete Chavis
Folkus Jakab
Poppy Sandheaver
Crassus Hogpen
Stella Marshall
Kerr Yatron
Courtney Ault
Margaret Gibson
Alyx Alexander
Firenze Györfy
Twyla Ammons
Michael Arevalo
Péter Szilágyi
Marco Hay
Krouton Hurn
Banazir Sandyman
Bendegúz Szölösi
Kehli Yatron
Nellie Blouin
Gizi Mihály
Kalitta Galann
Hildifons Headstrong
Danielle Herndon
Tom Greenhand
Bellisima Baggins
Jensen Paterson
Tobold Sandyman
Ka'Cho Lomakh
Juci Török
G'Naana Trimori
Ervin Szigeti
Karys Sutherland
Cora Brown
Stex Urussig
Duenna Rumble
Marcsa Horvát
Kíra Györffi
Frodo Twofoot
Martha Evans
Kee'Bhor Surn
Darrell Smith
Iris Muir
Freddy Reaves
Leah Munro
Maxwell Allan
Ishbel Hay
Ga'Ka Grilka
Cara Took-Took
Naomi Young
Muhammad Graham
Arron Ritchie
Milo Sinclair
Oliver Frisbie
William Laurel
Peony Bracegirdle
G'Vixis Rannuf
Emmie Murphy
Nicolas McGregor
Amanda Long
Shannon Grant
Isengrin Tunnelly
Arron McKenzie
Brennan Scott
M'Vixis Linarack
Rorg Axenni
Borhala Puskás
Duenna Brown
Elsa Stevenson
Borsala Márkus
Thersa Reyes
Brian Jimenez
Kitara Formorax
Troy Willson
Rosamunda Took
Grant Marshall
Fodor Pál
Reilly Allan
Jacqueline Palmer
M'Kara Onnak
Dodinas Banks
Bruno Reid
Pandora Took-Took
Regina Szôcs
Marco Ferguson
Zsuska Kántor
Kkorhetza Olmai
Abdul McIntyre
Debra Halterman
Bercilac Baggins
Rocky Dingle
Jennifer Tyler
Tia Macleod
D'Korrda Darj
Malva Sackville
Vanda Hofmann
Matthew Baker
Ralph Martinez
Celia Bernard
Iris Forbes
Wilimar Labingi
Fulop Benke
Madoc Banks
Ana Stewart
Szilárd Szôllôssi
Jonathon Clayton
Sira Mogodush
James Allen
Roderic Lothran
B'etor Kotzher
Mantissa Brockhouse
Szabolcs Csizmazia
Marla Jorn
Daniel Woods
Yolanda Chubb
Maja Wright
Jamie-leigh Black
Semolina Sackville-Baggins
Ildiko Rigó
Milo Williamson
Tom Sandyman
Regina Kathona
Kemarrin Trothir
Kozak Olmai
Conrad Burrowes
Katarina Pálinkás
Gabor Földy
Razanur Gammidge
Amethyst Goodbody
G'Klorgho Kodash
N'Kehla Varnak
Jolly Gammidge
Santos Pass
Hilda Gamgee
Maci Wilson
Shena Torath
Cora Gardner
Koryo Hurgoh
G'Mora Antaak
Regx Bodor
Ferko Zsinka
Kye Aitken
Juanita Reilly
Ranugad Lothran
Borhala Simka
Yvie Hamilton
Mara Rinn
Myrtle Gamgee
Andwise Roper
Violet Perkins
Curtis Knight
Bryan Hunter
M'Kehla Rajuc
Bungo Sandyman
Renátó Magyar
Esmeralda Brandybuck
Ninacska Makkay
Charley Watt
Thomas Watt
Kuri Elas
Ch'Gira Kamril
Gréta Pollák
Garry Milne
Margaret Ferguson
Bellisima Maggot
K'vada Hurric
Marcell Szepessi
Ruth Donley
Dawn Vasquez
Melanie Geter
Ruby Puddifoot
Dalma Soltész
Darryl Wood
Sira Laggal
Charles Beavers
Lourn Laggal
Bajnok Kováts
Annette Maldonado
Adrian Simpson
Orzsebet Gölöncsér
Charlie McKay
Keppa Ozhpri
Kamtav Mentori
Goldilocks Proudfoot
Peony Twofoot
Tomasz White
Da'Ga Zu'ud
Thomas Bumgardner
Maddison Clark
Sheryl Perez
Misty Cooper
Drogo Gammidge
Katherine McFalls
Maryam Crawford
Sára Szarka
Primula Goold
Yolanda Gamgee
Patrycja Donaldson
Finley Sutherland
Kerlaa Trisra
Flavus Brown
Hayden Forbes
Hanna McLean
Gloriana Mugwort
Jessica Vaughan
Sean Yarger
Bela Balogh
Sky McKenzie
Flóra Petheô
Ch'Vana Palkar
Gina Griggs
Sammy Luper
Gwen Foust
Kuri Rrilac
Jon Kaufman
Bettie McGraw
Jázmin Fodor
Bella Muir
Jason Anderson
Rowan Bolger
Matthew Williamson
N'Kehla Rejac
